,sample id,source,batch number,batch date,composition,post processing id,rep,total reps,reaction,current density,voltage,fe_h2,fe_co,fe_ch4,fe_c2h4,fe_gas_total,fe_liquid
580,uoft4_240405_Au-0.2-Cu-0.8_pp0_rep1,uoft,4,240405,Au-0.2-Cu-0.8,pp0,1,,CO2R,300.0,3.690094728,77.76078177,0.972495088,0.831880814,1.081513951,80.64897831,19.35102169
581,uoft4_240405_Au-0.2-Cu-0.8_pp0_rep1,uoft,4,240405,Au-0.2-Cu-0.8,pp0,1,,HER,50.0,2.705073512,,,,,,
582,uoft4_240405_Au-0.2-Cu-0.8_pp0_rep2,uoft,4,240405,Au-0.2-Cu-0.8,pp0,2,,CO2R,200.0,3.499836867,27.16221306,31.21930255,0.866649542,11.42522971,70.70107516,29.29892484
583,uoft4_240405_Au-0.2-Cu-0.8_pp0_rep2,uoft,4,240405,Au-0.2-Cu-0.8,pp0,2,,CO2R,300.0,3.629791515,70.46956413,2.043222004,1.644129681,3.313804827,77.4799474,22.5200526
584,uoft4_240405_Au-0.2-Cu-0.8_pp0_rep2,uoft,4,240405,Au-0.2-Cu-0.8,pp0,2,,CO2R,100.0,3.174096987,25.6772479,44.62426326,0.031924848,0.482592936,70.81899469,29.18100531
585,uoft4_240405_Au-0.2-Cu-0.8_pp0_rep2,uoft,4,240405,Au-0.2-Cu-0.8,pp0,2,,CO2R,150.0,3.313062698,26.22570048,45.12278978,0.168798048,3.733737953,75.25959397,24.74040603
586,uoft4_240405_Au-0.2-Cu-0.8_pp0_rep2,uoft,4,240405,Au-0.2-Cu-0.8,pp0,2,,CO2R,50.0,2.811206857,35.70696185,29.91159136,0.012109425,0.144145663,65.77777404,34.22222596
587,uoft4_240405_Au-0.2-Cu-0.8_pp0_rep2,uoft,4,240405,Au-0.2-Cu-0.8,pp0,2,,HER,50.0,2.624914686,,,,,,
588,uoft4_240405_Au-0.2-Cu-0.8_pp0_rep3,uoft,4,240405,Au-0.2-Cu-0.8,pp0,3,,HER,50.0,2.813023413,,,,,,
589,uoft4_240405_Au-0.2-Cu-0.8_pp0_rep3,uoft,4,240405,Au-0.2-Cu-0.8,pp0,3,,CO2R,150.0,3.529710354,22.71652472,43.76227898,0.136506247,4.298519205,70.92173781,29.07826219
590,uoft4_240405_Au-0.2-Cu-0.8_pp0_rep3,uoft,4,240405,Au-0.2-Cu-0.8,pp0,3,,CO2R,300.0,3.863534326,73.84398083,2.205304519,0.911325982,2.279355981,79.24573404,20.75426596
591,uoft4_240405_Au-0.2-Cu-0.8_pp0_rep3,uoft,4,240405,Au-0.2-Cu-0.8,pp0,3,,CO2R,100.0,3.310969608,24.29492143,47.60805501,0.018164138,0.433279946,72.35442052,27.64557948
592,uoft4_240405_Au-0.2-Cu-0.8_pp0_rep3,uoft,4,240405,Au-0.2-Cu-0.8,pp0,3,,CO2R,50.0,2.977050096,30.21908807,42.09724951,0.008806855,0.147517491,72.47266193,27.52733807
593,uoft4_240405_Au-0.2-Cu-0.8_pp0_rep3,uoft,4,240405,Au-0.2-Cu-0.8,pp0,3,,CO2R,200.0,3.68301903,39.5683107,15.04788802,1.605874906,9.057995448,65.29885212,34.70114788
594,uoft4_240405_Au-0.25-Cu-0.75_pp0,uoft,4,240405,Au-0.25-Cu-0.75,pp0,avg,3.0,CO2R,150.0,3.507433074,42.3524242,36.150949573333335,1.158101389,8.396039975333332,88.06926827666666,11.930731724666666
595,uoft4_240405_Au-0.25-Cu-0.75_pp0,uoft,4,240405,Au-0.25-Cu-0.75,pp0,std,3.0,CO2R,100.0,0.0850783195973523,6.792265564052976,3.194094373925969,0.0825036930888749,0.7402873641726149,8.476995001769025,8.47699500346303
596,uoft4_240405_Au-0.25-Cu-0.75_pp0,uoft,4,240405,Au-0.25-Cu-0.75,pp0,std,3.0,CO2R,150.0,0.1033703152813627,8.125794620313338,7.821487297367072,1.493397718561308,6.745751524626511,8.857995135219053,8.857995132992428
597,uoft4_240405_Au-0.25-Cu-0.75_pp0,uoft,4,240405,Au-0.25-Cu-0.75,pp0,avg,3.0,CO2R,100.0,3.262352825,40.92678231333333,43.78192534666667,0.067152267,0.6523082976666666,85.42899203999998,14.571007959
598,uoft4_240405_Au-0.25-Cu-0.75_pp0,uoft,4,240405,Au-0.25-Cu-0.75,pp0,std,3.0,CO2R,200.0,0.0894997853740365,18.73146713419412,9.147464998444308,1.0792346248872553,1.6703512588860665,11.38168911208246,11.381689086187428
599,uoft4_240405_Au-0.25-Cu-0.75_pp0,uoft,4,240405,Au-0.25-Cu-0.75,pp0,avg,3.0,CO2R,200.0,3.6912911,60.65925213,16.518909626666666,2.412344274666667,9.677077187666669,89.29361588666666,10.706384128333331
600,uoft4_240405_Au-0.25-Cu-0.75_pp0,uoft,4,240405,Au-0.25-Cu-0.75,pp0,std,3.0,CO2R,50.0,0.0722315625034014,6.950918413304147,6.8760472207797445,0.0006355800852892,0.0279873601406595,8.893371845124307,8.893371846856343
601,uoft4_240405_Au-0.25-Cu-0.75_pp0,uoft,4,240405,Au-0.25-Cu-0.75,pp0,avg,3.0,CO2R,300.0,3.8023363826666663,85.60421854333333,2.9616895873333333,0.966674617,1.418837281,90.95389148333334,9.046108515333334
602,uoft4_240405_Au-0.25-Cu-0.75_pp0,uoft,4,240405,Au-0.25-Cu-0.75,pp0,avg,3.0,CO2R,50.0,2.9389955036666664,42.48467220333333,43.33005894,0.0091738073333333,0.0592879819999999,85.88319293333332,14.116807065666668
603,uoft4_240405_Au-0.25-Cu-0.75_pp0,uoft,4,240405,Au-0.25-Cu-0.75,pp0,avg,3.0,HER,50.0,2.8154854406666665,,,,,,
604,uoft4_240405_Au-0.25-Cu-0.75_pp0,uoft,4,240405,Au-0.25-Cu-0.75,pp0,std,3.0,HER,50.0,0.0763124149219414,0.0,0.0,0.0,0.0,0.0,0.0
605,uoft4_240405_Au-0.25-Cu-0.75_pp0,uoft,4,240405,Au-0.25-Cu-0.75,pp0,std,3.0,CO2R,300.0,0.0359386340032692,7.725469705835718,1.179398271261023,0.3987483316646233,0.555023734131459,6.436427338638964,6.436427340941953
606,uoft4_240405_Au-0.25-Cu-0.75_pp0_rep1,uoft,4,240405,Au-0.25-Cu-0.75,pp0,1,,CO2R,50.0,2.870779505,45.24137354,35.5108055,0.009907712,0.026974627,80.78906138,19.21093862
607,uoft4_240405_Au-0.25-Cu-0.75_pp0_rep1,uoft,4,240405,Au-0.25-Cu-0.75,pp0,1,,CO2R,100.0,3.175332638,42.01343405,40.16699411,0.022017137,0.204417095,82.40933385,17.59066615
608,uoft4_240405_Au-0.25-Cu-0.75_pp0_rep1,uoft,4,240405,Au-0.25-Cu-0.75,pp0,1,,HER,50.0,2.734010694,,,,,,
609,uoft4_240405_Au-0.25-Cu-0.75_pp0_rep1,uoft,4,240405,Au-0.25-Cu-0.75,pp0,1,,CO2R,150.0,3.391954292,39.58274917,43.51669941,0.18200833,2.200399,85.48877598,14.51122402
610,uoft4_240405_Au-0.25-Cu-0.75_pp0_rep1,uoft,4,240405,Au-0.25-Cu-0.75,pp0,1,,CO2R,200.0,3.595652387,43.93626148,26.99778978,2.15740418,10.54539324,83.66798901,16.33201099
611,uoft4_240405_Au-0.25-Cu-0.75_pp0_rep1,uoft,4,240405,Au-0.25-Cu-0.75,pp0,1,,CO2R,300.0,3.763488264,80.98035113,4.177308448,1.319560391,1.245609598,87.72727818,12.27272182
612,uoft4_240405_Au-0.25-Cu-0.75_pp0_rep2,uoft,4,240405,Au-0.25-Cu-0.75,pp0,2,,CO2R,50.0,3.014664684,34.57825022,46.04616896,0.008806855,0.075023181,80.70824922,19.29175078
613,uoft4_240405_Au-0.25-Cu-0.75_pp0_rep2,uoft,4,240405,Au-0.25-Cu-0.75,pp0,2,,CO2R,150.0,3.591324143,35.9735504,36.99410609,0.415023026,7.405378066,80.78805758,19.21194242
614,uoft4_240405_Au-0.25-Cu-0.75_pp0_rep2,uoft,4,240405,Au-0.25-Cu-0.75,pp0,2,,HER,50.0,2.885291421,,,,,,
615,uoft4_240405_Au-0.25-Cu-0.75_pp0_rep2,uoft,4,240405,Au-0.25-Cu-0.75,pp0,2,,CO2R,100.0,3.345346279,33.65669924,44.95579568,0.017063281,0.245721993,78.87528019,21.12471981
616,uoft4_240405_Au-0.25-Cu-0.75_pp0_rep2,uoft,4,240405,Au-0.25-Cu-0.75,pp0,2,,CO2R,200.0,3.773024156,57.14118312,12.42878193,1.483404583,10.73442637,81.82017205,18.17982795
617,uoft4_240405_Au-0.25-Cu-0.75_pp0_rep2,uoft,4,240405,Au-0.25-Cu-0.75,pp0,2,,CO2R,300.0,3.834397814,81.30950637,2.885559921,0.53409904,2.039815673,86.76898101,13.23101899
618,uoft4_240405_Au-0.25-Cu-0.75_pp0_rep3,uoft,4,240405,Au-0.25-Cu-0.75,pp0,3,,CO2R,100.0,3.266379558,47.11021365,46.22298625,0.162376383,1.506785805,95.00236208,4.997637917
619,uoft4_240405_Au-0.25-Cu-0.75_pp0_rep3,uoft,4,240405,Au-0.25-Cu-0.75,pp0,3,,CO2R,150.0,3.539020787,51.50097303,27.94204322,2.877272811,15.58234286,97.93097127,2.069028734
620,uoft4_240405_Au-0.25-Cu-0.75_pp0_rep3,uoft,4,240405,Au-0.25-Cu-0.75,pp0,3,,CO2R,200.0,3.705196757,80.90031179,10.13015717,3.596224061,7.751411953,102.3926866,-2.392686555
621,uoft4_240405_Au-0.25-Cu-0.75_pp0_rep3,uoft,4,240405,Au-0.25-Cu-0.75,pp0,3,,CO2R,300.0,3.80912307,94.52279813,1.822200393,1.04636442,0.971086572,98.36541526,1.634584736
622,uoft4_240405_Au-0.25-Cu-0.75_pp0_rep3,uoft,4,240405,Au-0.25-Cu-0.75,pp0,3,,CO2R,50.0,2.931542322,47.63439285,48.43320236,0.008806855,0.075866138,96.1522682,3.847731797
623,uoft4_240405_Au-0.25-Cu-0.75_pp0_rep3,uoft,4,240405,Au-0.25-Cu-0.75,pp0,3,,HER,50.0,2.827154207,,,,,,
624,uoft4_240405_Au-0.333-Tl-0.667_pp0,uoft,4,240405,Au-0.333-Tl-0.667,pp0,std,3.0,HER,50.0,0.013783030108008,0.0,0.0,0.0,0.0,0.0,0.0
625,uoft4_240405_Au-0.333-Tl-0.667_pp0,uoft,4,240405,Au-0.333-Tl-0.667,pp0,avg,3.0,HER,50.0,3.010403655333333,,,,,,
626,uoft4_240405_Au-0.333-Tl-0.667_pp0,uoft,4,240405,Au-0.333-Tl-0.667,pp0,avg,3.0,CO2R,50.0,3.136786450666667,85.92437590333333,0.0,0.183476139,0.0106774563333333,86.14258499,13.857415010666664
627,uoft4_240405_Au-0.333-Tl-0.667_pp0,uoft,4,240405,Au-0.333-Tl-0.667,pp0,std,3.0,CO2R,50.0,0.0295201110875929,5.212360547469683,0.0,0.0074933771744406,0.0012876380866976,5.21731073421105,5.217310733070121
628,uoft4_240405_Au-0.333-Tl-0.667_pp0,uoft,4,240405,Au-0.333-Tl-0.667,pp0,std,3.0,CO2R,100.0,0.0510250422706652,5.477002203980908,0.0,0.0051143458618871,0.0,5.483308021174059,5.483308021174055
629,uoft4_240405_Au-0.333-Tl-0.667_pp0,uoft,4,240405,Au-0.333-Tl-0.667,pp0,avg,3.0,CO2R,100.0,3.415651917,79.69030529999999,0.0,0.1807239966666666,0.010115485,79.90651838333334,20.093481616666665
630,uoft4_240405_Au-0.333-Tl-0.667_pp0,uoft,4,240405,Au-0.333-Tl-0.667,pp0,std,3.0,CO2R,150.0,0.0492225126512461,3.348039879972116,0.4353436129869184,0.0072868752018791,0.0004292132047409,3.306346452144046,3.3063464521440475
631,uoft4_240405_Au-0.333-Tl-0.667_pp0,uoft,4,240405,Au-0.333-Tl-0.667,pp0,std,3.0,CO2R,300.0,0.0666803191726508,8.639079666751673,0.1892875309723604,0.0637107079389162,0.0037338689687476,8.464348925824313,8.464348925824318
632,uoft4_240405_Au-0.333-Tl-0.667_pp0,uoft,4,240405,Au-0.333-Tl-0.667,pp0,avg,3.0,CO2R,300.0,3.843945585666667,71.64563672333333,0.1940078583333333,0.1114923336666666,0.005807038,71.96974059333333,28.03025940666667
633,uoft4_240405_Au-0.333-Tl-0.667_pp0,uoft,4,240405,Au-0.333-Tl-0.667,pp0,avg,3.0,CO2R,150.0,3.5901044706666667,74.79224647333332,0.4927963326666666,0.180662838,0.010302809,75.49841631,24.50158369
634,uoft4_240405_Au-0.333-Tl-0.667_pp0,uoft,4,240405,Au-0.333-Tl-0.667,pp0,avg,3.0,CO2R,200.0,3.685910865,75.54196572666666,0.0,0.154028219,0.0082188316666666,75.72241915666666,24.27758084333333
635,uoft4_240405_Au-0.333-Tl-0.667_pp0,uoft,4,240405,Au-0.333-Tl-0.667,pp0,std,3.0,CO2R,200.0,0.0349380025451595,7.212276097600647,0.0,0.0354955207775106,0.0024303637435232,7.184696108377561,7.184696108377563
636,uoft4_240405_Au-0.333-Tl-0.667_pp0_rep1,uoft,4,240405,Au-0.333-Tl-0.667,pp0,1,,CO2R,150.0,3.607913239,70.96779594,0.65324165,0.175403189,0.009834499,71.82769455,28.17230545
637,uoft4_240405_Au-0.333-Tl-0.667_pp0_rep1,uoft,4,240405,Au-0.333-Tl-0.667,pp0,1,,CO2R,50.0,3.170522535,82.1548892,0.0,0.175036237,0.009272528,82.36292393,17.63707607
638,uoft4_240405_Au-0.333-Tl-0.667_pp0_rep1,uoft,4,240405,Au-0.333-Tl-0.667,pp0,1,,CO2R,100.0,3.421042635,74.11266191,0.0,0.17723795,0.010115485,74.3242356,25.6757644
639,uoft4_240405_Au-0.333-Tl-0.667_pp0_rep1,uoft,4,240405,Au-0.333-Tl-0.667,pp0,1,,CO2R,300.0,3.847405,62.1611668,0.378192534,0.17962314,0.009694007,62.74960146,37.25039854
640,uoft4_240405_Au-0.333-Tl-0.667_pp0_rep1,uoft,4,240405,Au-0.333-Tl-0.667,pp0,1,,HER,50.0,3.000126818,,,,,,
641,uoft4_240405_Au-0.333-Tl-0.667_pp0_rep1,uoft,4,240405,Au-0.333-Tl-0.667,pp0,1,,CO2R,200.0,3.680128748,69.43679508,0.0,0.19485166,0.010958442,69.666084,30.333916
642,uoft4_240405_Au-0.333-Tl-0.667_pp0_rep2,uoft,4,240405,Au-0.333-Tl-0.667,pp0,2,,CO2R,100.0,3.463767581,85.06078805,0.0,0.186595233,0.010115485,85.28517906,14.71482094
643,uoft4_240405_Au-0.333-Tl-0.667_pp0_rep2,uoft,4,240405,Au-0.333-Tl-0.667,pp0,2,,CO2R,200.0,3.723379219,83.49986399,0.0,0.136781462,0.007375875,83.66082721,16.33917279
644,uoft4_240405_Au-0.333-Tl-0.667_pp0_rep2,uoft,4,240405,Au-0.333-Tl-0.667,pp0,2,,HER,50.0,3.026066421,,,,,,
645,uoft4_240405_Au-0.333-Tl-0.667_pp0_rep2,uoft,4,240405,Au-0.333-Tl-0.667,pp0,2,,CO2R,150.0,3.62794398,77.19391492,0.825147348,0.188980423,0.010677457,78.24277564,21.75722436
646,uoft4_240405_Au-0.333-Tl-0.667_pp0_rep2,uoft,4,240405,Au-0.333-Tl-0.667,pp0,2,,CO2R,300.0,3.90882886,79.06505681,0.203831041,0.101462305,0.005479221,79.38818665,20.61181335
647,uoft4_240405_Au-0.333-Tl-0.667_pp0_rep2,uoft,4,240405,Au-0.333-Tl-0.667,pp0,2,,CO2R,50.0,3.124142674,91.87260667,0.0,0.186044805,0.011801399,92.09516742,7.904832582
648,uoft4_240405_Au-0.333-Tl-0.667_pp0_rep3,uoft,4,240405,Au-0.333-Tl-0.667,pp0,3,,CO2R,200.0,3.654224628,73.68923811,0.0,0.130451535,0.006322178,73.84034626,26.15965374
649,uoft4_240405_Au-0.333-Tl-0.667_pp0_rep3,uoft,4,240405,Au-0.333-Tl-0.667,pp0,3,,CO2R,100.0,3.362145535,79.89746594,0.0,0.178338807,0.010115485,80.11014049,19.88985951
650,uoft4_240405_Au-0.333-Tl-0.667_pp0_rep3,uoft,4,240405,Au-0.333-Tl-0.667,pp0,3,,CO2R,50.0,3.115694143,83.74563184,0.0,0.189347375,0.010958442,83.96966362,16.03033638
651,uoft4_240405_Au-0.333-Tl-0.667_pp0_rep3,uoft,4,240405,Au-0.333-Tl-0.667,pp0,3,,HER,50.0,3.005017727,,,,,,
652,uoft4_240405_Au-0.333-Tl-0.667_pp0_rep3,uoft,4,240405,Au-0.333-Tl-0.667,pp0,3,,CO2R,150.0,3.534456193,76.21502856,0.0,0.177604902,0.010396471,76.42477874,23.57522126
653,uoft4_240405_Au-0.333-Tl-0.667_pp0_rep3,uoft,4,240405,Au-0.333-Tl-0.667,pp0,3,,CO2R,300.0,3.775602897,73.71068656,0.0,0.053391556,0.002247886,73.77143367,26.22856633
654,uoft4_240405_Au-0.429-Cu-0.571_pp0,uoft,4,240405,Au-0.429-Cu-0.571,pp0,std,3.0,HER,50.0,0.0177225273625551,0.0,0.0,0.0,0.0,0.0,0.0
655,uoft4_240405_Au-0.429-Cu-0.571_pp0,uoft,4,240405,Au-0.429-Cu-0.571,pp0,avg,3.0,CO2R,50.0,3.022768217,58.77419489666667,38.89489194333333,0.09504064,0.0292225126666666,97.80982637666666,2.190173639
656,uoft4_240405_Au-0.429-Cu-0.571_pp0,uoft,4,240405,Au-0.429-Cu-0.571,pp0,avg,3.0,HER,50.0,2.833598507,,,,,,
657,uoft4_240405_Au-0.429-Cu-0.571_pp0,uoft,4,240405,Au-0.429-Cu-0.571,pp0,std,3.0,CO2R,150.0,0.0097731567422666,6.957736603663382,4.522887642545081,0.0257573316469589,0.030186461224224,11.167356518882112,11.167356492491836
658,uoft4_240405_Au-0.429-Cu-0.571_pp0,uoft,4,240405,Au-0.429-Cu-0.571,pp0,std,3.0,CO2R,100.0,0.0230197336423578,7.249760039755523,6.442974079136372,0.008603837693867,0.0209230599180374,13.011610539268435,13.011610562194369
659,uoft4_240405_Au-0.429-Cu-0.571_pp0,uoft,4,240405,Au-0.429-Cu-0.571,pp0,std,3.0,CO2R,50.0,0.0179709259195956,6.612595769778807,7.7137116908644705,0.0140260276358614,0.011130013679399,12.195953113695564,12.195953092616394
660,uoft4_240405_Au-0.429-Cu-0.571_pp0,uoft,4,240405,Au-0.429-Cu-0.571,pp0,std,3.0,CO2R,300.0,0.0339641758548324,13.013293542135436,1.5656970235636694,0.0293426092224947,0.0096484257261745,13.980660542912142,13.980660540137476
661,uoft4_240405_Au-0.429-Cu-0.571_pp0,uoft,4,240405,Au-0.429-Cu-0.571,pp0,avg,3.0,CO2R,200.0,3.6927043256666665,78.81238360333333,11.766944993,0.1485239343333333,0.077271067,90.82407141666664,9.175928584666666
662,uoft4_240405_Au-0.429-Cu-0.571_pp0,uoft,4,240405,Au-0.429-Cu-0.571,pp0,std,3.0,CO2R,200.0,0.0213266182032911,3.236344024218839,6.007452878154483,0.0201195205265614,0.0252089747363072,4.710917249605628,4.710917247298339
663,uoft4_240405_Au-0.429-Cu-0.571_pp0,uoft,4,240405,Au-0.429-Cu-0.571,pp0,avg,3.0,CO2R,300.0,3.802548974333333,86.29140597666667,3.5870988866666664,0.1050706686666666,0.043599614,90.03837907333333,9.961620928333334
664,uoft4_240405_Au-0.429-Cu-0.571_pp0,uoft,4,240405,Au-0.429-Cu-0.571,pp0,avg,3.0,CO2R,100.0,3.3691424926666667,66.09659126666666,29.393418466666663,0.110819588,0.0765686026666666,95.69634573,4.303654256666667
665,uoft4_240405_Au-0.429-Cu-0.571_pp0,uoft,4,240405,Au-0.429-Cu-0.571,pp0,avg,3.0,CO2R,150.0,3.546611765,69.46661366,21.35068762,0.1405427223333333,0.0915076756666666,91.07033159666666,8.929668419333334
666,uoft4_240405_Au-0.429-Cu-0.571_pp0_rep1,uoft,4,240405,Au-0.429-Cu-0.571,pp0,1,,CO2R,100.0,3.365913844,65.25058068,24.37868369,0.102930114,0.054792211,89.80576975,10.19423025
667,uoft4_240405_Au-0.429-Cu-0.571_pp0_rep1,uoft,4,240405,Au-0.429-Cu-0.571,pp0,1,,HER,50.0,2.848121959,,,,,,
668,uoft4_240405_Au-0.429-Cu-0.571_pp0_rep1,uoft,4,240405,Au-0.429-Cu-0.571,pp0,1,,CO2R,200.0,3.711479821,75.73259537,12.37721022,0.126048107,0.054792211,88.30819323,11.69180677
669,uoft4_240405_Au-0.429-Cu-0.571_pp0_rep1,uoft,4,240405,Au-0.429-Cu-0.571,pp0,1,,CO2R,150.0,3.537037113,69.2979556,18.85068762,0.113755206,0.057040097,88.33921016,11.66078984
670,uoft4_240405_Au-0.429-Cu-0.571_pp0_rep1,uoft,4,240405,Au-0.429-Cu-0.571,pp0,1,,CO2R,300.0,3.805334498,81.29109209,4.658644401,0.122011632,0.052825311,86.13808406,13.86191594
671,uoft4_240405_Au-0.429-Cu-0.571_pp0_rep1,uoft,4,240405,Au-0.429-Cu-0.571,pp0,1,,CO2R,50.0,3.002790159,59.19019021,31.16404715,0.11118654,0.019388013,90.50656072,9.493439283
672,uoft4_240405_Au-0.429-Cu-0.571_pp0_rep2,uoft,4,240405,Au-0.429-Cu-0.571,pp0,2,,CO2R,200.0,3.669516751,82.18533554,5.477652259,0.154670385,0.07249431,87.90522837,12.09477163
673,uoft4_240405_Au-0.429-Cu-0.571_pp0_rep2,uoft,4,240405,Au-0.429-Cu-0.571,pp0,2,,CO2R,300.0,3.767277814,76.51991044,1.790275049,0.071188742,0.033577791,78.42203686,21.57796314
674,uoft4_240405_Au-0.429-Cu-0.571_pp0_rep2,uoft,4,240405,Au-0.429-Cu-0.571,pp0,2,,CO2R,100.0,3.393606106,59.30695348,27.14145383,0.109535255,0.096518587,86.67176134,13.32823866
675,uoft4_240405_Au-0.429-Cu-0.571_pp0_rep2,uoft,4,240405,Au-0.429-Cu-0.571,pp0,2,,CO2R,50.0,3.02789802,51.96342254,38.92927308,0.085866833,0.041304898,91.03370751,8.966292494
676,uoft4_240405_Au-0.429-Cu-0.571_pp0_rep2,uoft,4,240405,Au-0.429-Cu-0.571,pp0,2,,HER,50.0,2.838822372,,,,,,
677,uoft4_240405_Au-0.429-Cu-0.571_pp0_rep2,uoft,4,240405,Au-0.429-Cu-0.571,pp0,2,,CO2R,150.0,3.556572013,62.59473938,18.62966601,0.165128525,0.113237236,81.52188373,18.47811627
678,uoft4_240405_Au-0.429-Cu-0.571_pp0_rep3,uoft,4,240405,Au-0.429-Cu-0.571,pp0,3,,CO2R,300.0,3.835034611,101.0632154,4.31237721,0.122011632,0.04439574,105.5550163,-5.555016295
679,uoft4_240405_Au-0.429-Cu-0.571_pp0_rep3,uoft,4,240405,Au-0.429-Cu-0.571,pp0,3,,CO2R,50.0,3.037616472,65.16897194,46.5913556,0.088068547,0.026974627,111.8892109,-11.88921086
680,uoft4_240405_Au-0.429-Cu-0.571_pp0_rep3,uoft,4,240405,Au-0.429-Cu-0.571,pp0,3,,HER,50.0,2.81385119,,,,,,
681,uoft4_240405_Au-0.429-Cu-0.571_pp0_rep3,uoft,4,240405,Au-0.429-Cu-0.571,pp0,3,,CO2R,200.0,3.697116405,78.5192199,17.4459725,0.164853311,0.10452668,96.25879265,3.741207354
682,uoft4_240405_Au-0.429-Cu-0.571_pp0_rep3,uoft,4,240405,Au-0.429-Cu-0.571,pp0,3,,CO2R,150.0,3.546226169,76.507146,26.57170923,0.142744436,0.104245694,103.3499009,-3.349900852
683,uoft4_240405_Au-0.429-Cu-0.571_pp0_rep3,uoft,4,240405,Au-0.429-Cu-0.571,pp0,3,,CO2R,100.0,3.347907528,73.73223964,36.66011788,0.119993395,0.07839501,110.6115061,-10.61150614
684,uoft4_240405_Au-0.5-Cu-0.5_pp0,uoft,4,240405,Au-0.5-Cu-0.5,pp0,std,3.0,HER,50.0,0.0150554639416707,0.0,0.0,0.0,0.0,0.0,0.0
685,uoft4_240405_Au-0.5-Cu-0.5_pp0,uoft,4,240405,Au-0.5-Cu-0.5,pp0,avg,3.0,CO2R,50.0,3.052289146333333,55.28301492,32.55893909666667,0.072656551,0.0345612406666666,87.96037573666666,12.039624263333332
686,uoft4_240405_Au-0.5-Cu-0.5_pp0,uoft,4,240405,Au-0.5-Cu-0.5,pp0,avg,3.0,HER,50.0,2.813911925333333,,,,,,
687,uoft4_240405_Au-0.5-Cu-0.5_pp0,uoft,4,240405,Au-0.5-Cu-0.5,pp0,std,3.0,CO2R,150.0,0.0671277124914918,2.079460145190036,1.5681468543381774,0.0096831835739607,0.0083841788585051,1.3343663555922876,1.334366355592287
688,uoft4_240405_Au-0.5-Cu-0.5_pp0,uoft,4,240405,Au-0.5-Cu-0.5,pp0,std,3.0,CO2R,50.0,0.0236254299639977,5.845922812982188,2.771717667100326,0.0055042839999999,0.0137998023601566,3.143720101254949,3.1437201012549494
689,uoft4_240405_Au-0.5-Cu-0.5_pp0,uoft,4,240405,Au-0.5-Cu-0.5,pp0,avg,3.0,CO2R,100.0,3.356092866333333,56.06415702666667,34.81827112,0.0821973103333333,0.077271067,91.05227663,8.947723369666667
690,uoft4_240405_Au-0.5-Cu-0.5_pp0,uoft,4,240405,Au-0.5-Cu-0.5,pp0,avg,3.0,CO2R,200.0,3.705462546,55.76325095666667,26.926571706666664,0.167697191,0.1189271963333333,82.98921623333334,17.010783766666666
691,uoft4_240405_Au-0.5-Cu-0.5_pp0,uoft,4,240405,Au-0.5-Cu-0.5,pp0,avg,3.0,CO2R,150.0,3.5351358283333334,53.94839816666666,33.76555337,0.1003002893333333,0.0909457043333333,87.91760973,12.08239027
692,uoft4_240405_Au-0.5-Cu-0.5_pp0,uoft,4,240405,Au-0.5-Cu-0.5,pp0,std,3.0,CO2R,200.0,0.0850784743967301,2.5536870006495613,5.2177764343812925,0.0172669957986093,0.0215751462437247,5.1296297608936365,5.129629760893641
693,uoft4_240405_Au-0.5-Cu-0.5_pp0,uoft,4,240405,Au-0.5-Cu-0.5,pp0,avg,3.0,CO2R,300.0,3.830115524,75.40675329666668,6.716601179,0.0946125286666666,0.0409770806666666,82.26652321333334,17.733476786666667
694,uoft4_240405_Au-0.5-Cu-0.5_pp0,uoft,4,240405,Au-0.5-Cu-0.5,pp0,std,3.0,CO2R,300.0,0.0988674769859504,6.233289705461422,0.8297428224402045,0.0116407383252971,0.0060270177351166,5.411120039577304,5.411120039577303
695,uoft4_240405_Au-0.5-Cu-0.5_pp0,uoft,4,240405,Au-0.5-Cu-0.5,pp0,std,3.0,CO2R,100.0,0.0412381154904211,2.823433476330849,1.6554667823044071,0.0057816823317415,0.0050985551704624,1.47374256866833,1.4737425688538983
696,uoft4_240405_Au-0.5-Cu-0.5_pp0_rep1,uoft,4,240405,Au-0.5-Cu-0.5,pp0,1,,CO2R,100.0,3.350014422,56.33576765,35.4518664,0.082013834,0.083031274,91.96305927,8.036940732
697,uoft4_240405_Au-0.5-Cu-0.5_pp0_rep1,uoft,4,240405,Au-0.5-Cu-0.5,pp0,1,,CO2R,50.0,3.035531721,49.291678,35.09823183,0.078160835,0.04636264,84.52629629,15.47370371
698,uoft4_240405_Au-0.5-Cu-0.5_pp0_rep1,uoft,4,240405,Au-0.5-Cu-0.5,pp0,1,,CO2R,300.0,3.815599864,82.03770742,5.923379175,0.093022402,0.034139762,88.09549836,11.90450164
699,uoft4_240405_Au-0.5-Cu-0.5_pp0_rep1,uoft,4,240405,Au-0.5-Cu-0.5,pp0,1,,CO2R,200.0,3.6460561,56.50745988,32.06655206,0.176687522,0.142670488,88.90572722,11.09427278
700,uoft4_240405_Au-0.5-Cu-0.5_pp0_rep1,uoft,4,240405,Au-0.5-Cu-0.5,pp0,1,,HER,50.0,2.798853388,,,,,,
